,Lang,44,2019_Evosuite,0,65,0,0.075,,,,
,Lang,44,2019_Evosuite,1,67,0,0.076,,,,
,Lang,44,2019_Evosuite,2,68,0,0.07,,,,
,Lang,44,2019_Evosuite,3,73,0,0.078,,,,
,Lang,44,2019_Evosuite,4,66,0,0.079,,,,
,Lang,44,2019_Evosuite,5,67,0,0.073,,,,
,Lang,44,2019_Evosuite,6,65,0,0.077,,,,
,Lang,44,2019_Evosuite,7,67,0,0.08,,,,
,Lang,44,2019_Evosuite,8,70,0,0.067,,,,
,Lang,44,2019_Evosuite,9,66,0,0.068,,,,
,Lang,44,2019_Evosuite,10,69,0,0.074,,,,
,Lang,44,2019_Evosuite,11,65,0,0.075,,,,
,Lang,44,2019_Evosuite,12,72,0,0.086,,,,
,Lang,44,2019_Evosuite,13,73,0,0.077,,,,
,Lang,44,2019_Evosuite,14,66,0,0.066,,,,
,Lang,44,2019_Evosuite,15,70,0,0.075,,,,
,Lang,44,2019_Evosuite,16,72,0,0.075,,,,
,Lang,44,2019_Evosuite,17,70,0,0.088,,,,
,Lang,44,2019_Evosuite,18,69,0,0.076,,,,
,Lang,44,2019_Evosuite,19,72,0,0.079,,,,
,Lang,44,2019_Evosuite,20,68,0,0.078,,,,
,Lang,44,2019_Evosuite,21,70,0,0.074,,,,
,Lang,44,2019_Evosuite,22,66,0,0.067,,,,
,Lang,44,2019_Evosuite,23,65,0,0.08,,,,
,Lang,44,2019_Evosuite,24,72,0,0.08,,,,
,Lang,44,2019_Evosuite,25,67,0,0.08,,,,
,Lang,44,2019_Evosuite,26,69,0,0.078,,,,
,Lang,44,2019_Evosuite,27,64,0,0.076,,,,
,Lang,44,2019_Evosuite,28,68,0,0.077,,,,
,Lang,44,2019_Evosuite,29,66,0,0.075,,,,
